15405 8566 1
8566 21238 1
21238 25068 1
25068 21943 1
21943 5994 1
5994 28343 1
28343 10767 1
3963 1456 1
1456 11441 1
11441 8841 1
14221 32712 1
21999 32712 1
32712 16913 1
16913 12022 1
12022 3682 1
3682 14272 1
14272 23641 1
19984 25126 1
20593 4502 1
4502 1918 1
1918 11193 1
11193 13664 1
13664 9610 1
9610 24086 1
24086 11680 1
11680 26961 1
9428 21016 3
21016 31574 1
8391 30209 1
30517 11559 1
32522 7192 1
7192 18341 1
18341 24115 1
24115 28669 2
28669 24873 1
24873 15855 1
15855 1095 1
1095 33305 1
33305 28711 1
20421 12894 1
22069 25872 1
25872 25319 1
25319 34038 1
34038 14515 1
23059 5939 1
5939 13855 1
13855 15607 1
15607 12289 1
12289 3106 1
3106 27454 1
27454 21110 1
21110 12532 1
12532 27522 1
27522 12167 1
12167 19276 1
19276 32662 1
32662 1209 1
1209 27574 1
27574 5924 1
5924 17286 1
17286 24417 1
24417 2026 1
2026 17368 1
17368 3463 1
3463 11549 1
11549 24557 1
24557 10037 1
25724 14904 1
14904 12532 1
25724 27454 1
27454 13855 1
13855 12522 1
12522 27574 1
27574 28648 1
28648 7144 1
7144 24557 1
24557 27946 1
27946 15094 1
15094 16596 1
16596 19368 1
19368 34015 1
34015 19356 1
19356 21110 1
21110 4924 1
17107 13454 1
13454 1690 1
1690 15461 1
15461 11725 1
11725 8925 1
8925 30874 1
30874 19391 1
19391 11373 2
16028 8764 3
8764 27454 1
27454 1901 2
1901 27574 1
27574 12522 1
12522 33549 1
33549 7144 1
7144 25853 1
25853 34015 1
34015 12631 1
12631 11727 1
11727 17107 1
17107 8925 1
8925 11725 1
11725 19391 1
11373 26034 1
26034 2356 1
2356 1532 1
1532 30063 1
30063 10608 1
10608 22184 1
22184 8925 1
8925 11373 1
11373 25853 1
25853 19368 1
19907 10397 1
10397 19700 1
19700 10088 2
10088 18603 1
18603 7171 2
7171 15075 1
10397 21401 4
21401 14076 4
14076 19700 2
19589 19102 1
19102 17021 1
17021 5668 3
12061 9549 1
33169 23510 1
23510 11760 1
17376 18906 1
18906 21343 1
21343 10789 1
10789 5529 1
5529 24211 1
24211 10029 1
10029 16267 1
893 10650 1
10650 1798 1
796 796 1
2804 27309 1
27309 17483 1
17483 22808 1
22808 7461 1
7461 19106 1
31166 26667 1
31996 33161 1
33161 22436 1
11829 29715 1
29715 12165 1
12165 27913 1
27913 343 1
343 4346 1
4346 10770 1
10770 8821 1
8821 22968 1
22968 33876 1
7420 31452 1
26341 26837 1
32137 31709 1
31709 7679 1
14537 15785 2
15785 25766 3
25766 19866 1
19866 25560 1
25560 14334 1
14334 29512 1
29512 30864 1
30864 15035 2
15035 4552 1
4552 1856 2
1856 9692 1
13326 31683 1
31683 18665 2
18665 9112 3
18665 29810 1
29810 1538 1
9269 6763 1
6763 2967 1
2967 13837 1
13837 11300 1
11300 29283 1
29283 27865 1
27865 22284 1
480 20310 1
20310 15249 1
15249 14474 1
14474 25019 1
25019 29309 1
29309 2912 1
2912 835 1
835 8584 1
4975 29741 1
8788 5112 1
5112 8670 1
8670 20512 1
20512 14407 1
14407 9989 1
9989 12735 1
12735 6492 1
6492 14799 1
14799 24487 1
24487 14792 1
14792 179 1
179 7085 1
3325 8849 1
8849 5781 1
5781 25206 1
25206 11370 1
11370 16288 1
16288 13798 1
13798 8524 1
8524 24138 1
24138 19920 1
19920 22445 1
22445 9995 1
9995 30899 1
30899 30174 1
30174 27461 1
24887 22269 2
22269 7759 1
7759 3933 1
4606 12169 1
12169 24738 1
24738 3056 1
3056 22147 1
22147 8524 1
8524 11485 1
11485 1334 1
12442 2855 1
2855 5432 1
5432 3194 2
3194 23007 1
23007 1626 1
1626 20233 2
20233 12994 1
12994 4546 1
4546 17295 1
17295 28314 1
28314 20923 1
20923 4379 1
4379 21990 1
21990 7691 1
3831 7691 3
7691 11876 1
11876 31443 1
13781 3831 2
3831 1915 1
1915 31443 1
5432 31443 1
31443 10764 4
10764 17229 1
17229 4904 1
4904 1915 1
1915 6944 1
6944 27552 1
27552 18475 1
18475 6351 1
6351 24309 2
24309 11109 1
11109 1529 1
1529 1820 1
1820 17047 1
17047 861 1
861 13781 2
13781 17299 2
17299 6847 1
6847 3290 1
3290 2610 1
13781 22326 1
22326 7691 1
7691 23252 2
861 3831 1
3831 13781 1
22138 11030 2
11030 20233 1
20233 13430 1
1915 5432 2
5432 13781 1
3831 23252 2
13781 1915 1
1915 33679 1
33679 15536 1
15536 3831 1
3831 4586 1
4586 17485 1
17485 2876 1
2876 17692 1
17692 437 1
22326 13781 1
13781 24309 1
24309 15208 1
15208 6351 1
6351 13067 1
13067 11258 1
11258 11109 1
11109 13827 1
13827 29717 1
29717 27554 1
27554 6254 1
23969 13688 1
13688 21528 1
21528 5989 1
5989 22891 1
22891 16802 1
16802 23304 1
23304 29717 1
5432 6351 1
6351 20133 1
20133 32300 1
32300 3831 1
6898 27713 1
27713 30218 1
30218 29278 1
29278 23689 1
23689 33046 1
33046 1915 1
1915 24407 1
24407 31521 1
31521 6515 1
6515 33444 2
33444 2694 1
2694 18578 1
18578 6351 1
24309 17996 1
17996 4368 1
4368 31777 1
31777 17537 1
17537 27552 1
27552 10607 1
10607 32300 1
32300 20233 1
20233 3831 1
9676 25453 1
25453 2427 1
2427 24396 1
24396 5463 1
5463 26007 1
26007 27507 1
27507 7324 1
7324 26735 1
26735 7301 2
7301 18478 1
31521 18578 1
18578 28547 1
24396 13781 1
13781 19253 1
19253 30218 1
30218 8371 1
4552 7288 1
7288 14195 1
14195 10660 1
10660 9579 1
9579 16861 1
16861 16238 1
16238 11922 1
11922 6163 1
6163 6973 3
6973 15785 1
15785 14334 2
14334 31683 2
31683 29810 1
29810 30835 1
30835 3156 1
3156 12385 3
12385 14020 1
14020 15753 1
31739 21022 1
21022 29003 1
29003 17865 2
17865 29352 1
29352 17435 1
17435 10636 1
10636 33192 1
4283 22873 1
1598 15542 1
15542 33583 1
13052 30320 1
19923 8551 1
8551 29645 1
29645 18179 1
504 29794 1
3579 12331 1
4015 12089 1
12089 12532 1
9098 23232 2
23232 25729 4
25729 30485 1
30485 2890 1
2890 29196 1
29196 31683 1
31683 2563 3
2563 5821 1
14071 18468 2
18468 6828 1
6828 12396 1
6053 29448 1
29448 672 1
672 29406 1
29406 1156 1
1156 6363 1
32378 15208 1
15170 33496 1
33496 27539 1
14116 12063 1
27916 21497 1
21497 30166 1
30166 1368 1
1368 23720 1
7500 6777 1
6777 19395 1
19395 19494 1
5546 32231 4
32231 3307 1
3307 20945 3
20945 24935 1
24935 9140 3
9140 18006 1
19193 2016 4
3626 8084 1
8084 9435 1
9435 32484 1
32484 627 1
627 28668 1
28668 26066 1
26066 8084 1
8084 22567 1
22567 27933 1
27933 30426 1
30426 17989 1
17989 627 1
627 8501 1
8501 32799 1
32799 28668 1
28668 12492 1
12492 18183 1
18183 26426 1
25795 25560 1
25560 8605 1
8605 1757 6
1757 12721 2
12721 17543 1
17543 886 1
26017 4661 1
4661 7328 1
11026 16028 1
8764 7328 1
7328 18685 1
15184 33124 1
33124 11627 1
11627 10144 1
10144 5862 1
4520 26601 1
24280 30485 1
30485 30864 10
16861 9503 1
9503 1768 1
1867 26537 1
31730 12024 2
32335 32335 1
8846 15236 1
15236 19045 1
19045 29443 1
29443 29443 2
23530 23093 1
23093 14185 1
3271 19253 1
23530 9749 1
9749 23093 1
31022 10600 1
10600 12206 1
12206 10157 1
14583 7691 1
7691 20233 2
20233 23276 1
23276 32879 1
32879 23094 1
23094 8632 1
8632 4693 1
4693 28533 1
28533 1043 1
1043 16922 1
16922 29577 1
15890 24717 1
24717 31310 1
20233 28533 1
21018 13542 1
13542 22166 1
2917 15037 1
28461 28461 1
12897 16945 2
16945 2804 1
33160 7248 1
7248 26417 1
26417 15894 1
15894 10720 1
28250 6192 1
6531 4056 1
4056 17643 1
17643 16689 1
16689 15610 1
15610 29920 1
29920 16920 1
16920 29341 1
29341 13309 1
13309 14288 1
14288 4150 1
4150 7646 1
13691 31251 1
31251 6630 1
6630 22306 1
22306 12772 1
15729 21704 1
21704 4690 1
4690 13732 2
17435 1237 1
1237 12553 1
23202 9163 1
9163 27889 1
27889 3307 2
17435 23202 1
23202 10521 1
10521 7218 1
29360 3320 1
3320 3003 1
3003 14437 1
10868 10868 1
24786 33212 1
10363 17721 3
17721 20084 1
20084 24600 1
6302 7438 3
7438 6302 1
20918 29640 2
16951 6651 1
3861 27784 1
20643 32847 1
32847 17141 1
17141 17042 1
19570 18974 8
18974 10987 3
10987 9725 3
9725 23917 3
23917 26027 1
7090 3822 1
3822 18739 1
18739 18994 2
7090 18426 1
18426 32788 1
28126 32735 1
32735 22767 1
22767 29611 1
29611 11474 1
11474 22748 1
29286 16874 1
16874 32636 1
32636 17307 1
5712 2281 1
2281 8872 1
8872 12672 1
12672 16902 1
16902 26974 1
26974 12672 1
33110 30998 1
32236 15739 1
15739 2018 1
2018 21367 1
28607 16028 1
7567 26299 1
26299 29030 1
15192 23718 1
23718 26310 1
26310 33119 1
33119 10251 1
10251 22447 1
22447 13906 1
13249 14991 1
14991 954 1
954 12768 1
12768 31340 2
31340 25905 1
25905 30665 1
30665 19570 1
33258 8260 2
8260 25413 1
27359 15955 1
17950 30517 1
30517 18799 1
18799 8120 1
8120 10971 1
10971 25685 1
1660 23120 1
23120 22823 1
11394 15723 9
22615 23352 1
1459 20663 1
20663 19218 1
16979 16979 1
2303 1165 1
1165 11085 1
11085 17008 1
11316 27253 1
27253 20326 1
20326 26333 1
26333 133 1
30833 33149 1
33149 23590 1
23590 6642 1
22825 16200 1
16200 10232 1
10232 4757 1
4757 17023 1
17023 28946 1
28946 16807 1
16807 26791 1
26791 20001 1
20001 10010 1
10010 8599 1
8599 6215 1
26419 10088 1
21882 19505 1
19505 28461 1
28461 21697 1
21697 1937 1
1937 4772 1
3762 4069 1
15657 12103 1
12103 18500 1
18500 1639 1
1639 11383 1
2694 12635 2
12635 4963 1
4963 15074 1
20233 22326 11
17512 32668 1
32668 11359 1
24943 8027 1
28222 7170 2
7170 16723 1
16723 27665 1
27665 4628 1
27393 6897 1
6897 13327 2
13327 15280 2
15280 6152 1
6152 3067 1
3067 27444 1
27444 20177 1
21392 23396 1
14031 13366 1
13366 15103 1
15103 27156 1
2354 6641 1
3138 15916 1
15916 21242 1
21242 28631 1
28631 32269 1
32269 33007 1
33007 26201 1
25175 893 1
893 3165 1
6980 5641 1
5641 7288 1
7288 121 1
121 34042 1
34042 25749 1
28783 19084 1
32629 14120 1
13404 22102 1
22102 25911 1
25911 12813 1
12813 7169 1
7169 8833 1
8833 14753 1
10914 13282 1
13282 12020 1
12020 31380 1
31380 21985 1
21985 19937 1
19937 24938 1
31422 10790 1
10790 26035 1
26035 4319 1
4319 23971 1
23971 25767 1
25767 23971 1
11081 31789 1
24878 12633 1
12633 32025 1
32025 105 1
22473 27488 1
20868 1688 1
23444 24507 1
24507 2553 2
2553 18310 1
18310 7946 1
7946 15261 1
28576 14333 1
14333 21770 1
8183 8456 1
8456 14309 1
14309 8484 1
8484 33426 1
33426 22308 1
28734 4786 1
4786 19752 1
19752 10458 1
10458 16810 1
16810 14828 1
332 3393 1
3393 7177 1
7177 4000 1
13645 1086 6
1086 33445 2
33445 4319 1
4319 16131 1
16131 33770 1
33770 4661 1
11702 33499 1
9628 32638 1
32638 6383 1
6383 4948 1
4948 13149 1
10179 27226 1
27226 9549 2
6362 23095 1
20145 29199 2
29199 24860 1
23984 28522 1
28522 20952 1
20952 25034 1
25034 29199 1
29199 20145 2
32887 9498 1
9498 19630 1
19630 12769 1
25056 26026 1
26026 9763 1
14021 24391 1
24391 7363 1
7363 12062 1
12062 27783 1
27783 13085 1
13085 4424 1
4424 12872 2
14021 3391 1
17734 14021 1
14021 31010 1
31010 10492 1
26099 6152 1
6152 21905 1
21905 18468 1
18468 27393 1
27393 23853 2
23853 27413 1
27413 1023 1
1023 17985 1
9916 25029 1
25029 31400 2
2791 24001 1
5012 23667 1
23667 6827 1
14096 21007 4
21007 17254 2
17254 7288 6
7288 20232 1
20232 17689 1
17689 32088 1
32088 16004 1
16004 30540 1
30540 13438 1
13438 27410 1
27410 15298 1
15298 4094 1
4094 3569 1
3569 11842 2
14549 3275 1
23791 33223 1
20918 24872 1
24872 354 1
354 9588 1
9588 3489 1
3489 4998 1
4998 14425 1
25219 10221 1
10221 4971 1
4971 32058 1
32058 24460 1
24460 11212 1
11212 15506 1
28518 15804 1
15804 32395 1
32395 7193 1
7193 18434 1
18434 19033 1
19033 16509 1
16509 19299 1
19299 25368 1
25368 19768 1
19768 4797 1
4797 8145 1
8145 31867 1
31867 14926 1
14926 1961 1
1961 18829 1
18829 11212 1
11212 20113 1
20113 20455 1
20455 27231 2
27231 3143 1
3143 2357 1
2357 30845 1
30845 31196 1
1757 20577 1
11755 31015 3
31015 20961 1
20961 2911 4
2911 7564 1
7564 14387 2
9609 22048 1
22048 9609 1
28357 22974 1
22974 1591 2
8514 11708 1
11708 8758 1
8758 17258 1
17258 2762 1
2762 15967 1
899 12994 1
12994 8886 1
8886 3158 1
9543 26309 1
26309 10655 1
28986 11525 2
11525 26612 1
26612 3673 1
3673 28853 1
28853 12899 1
12899 26044 1
483 31470 1
31470 10421 1
10421 25029 1
25029 9630 1
9630 10886 1
10886 6901 1
6901 22460 1
22460 3692 1
21004 15185 1
10 22018 2
22018 28905 1
28905 28555 1
28555 32437 1
20876 21021 1
21021 7782 1
7782 24515 1
24485 649 1
649 19531 1
19531 30925 1
30925 34006 1
34006 16488 1
16488 28790 1
21761 6453 2
11125 27933 1
27933 15835 1
15835 28668 1
28668 19232 1
19232 31732 1
9906 8458 1
8458 30396 1
30396 5740 1
5740 21016 1
21016 18222 1
17467 3838 3
3838 25081 1
25081 24707 1
24707 9329 1
19455 23135 1
23135 10066 1
10066 7389 1
7389 27434 1
27434 23402 1
23402 31681 1
31681 30602 1
30602 2987 3
2987 3521 1
3521 4451 1
4451 31005 1
31005 3627 1
3627 5581 1
5581 26801 1
26801 8538 1
14013 21578 1
21578 14781 1
14781 26049 1
15214 32764 1
28381 2207 1
3165 16685 1
32025 17776 2
17776 10022 1
10022 3165 1
30544 33677 1
33824 1891 1
1891 19844 1
19844 14215 1
14215 1675 1
1675 4411 1
4411 23944 1
23944 33532 1
33532 31882 1
1675 33824 1
33824 19675 1
19675 31882 1
31882 27357 1
32900 24579 1
24579 7769 1
7769 27322 2
22965 20961 1
20961 23459 1
23459 16683 1
16683 19570 1
19570 7283 11
7283 9629 5
12404 30933 1
22326 5432 7
32600 30920 1
30920 4872 1
4872 30215 1
22900 32960 1
32960 32429 1
32429 19844 1
19844 1909 1
6330 6330 1
15503 2394 1
25274 8817 1
1281 16848 1
16848 1371 1
1371 27889 1
27889 5546 9
9988 24480 1
24480 27469 1
27469 17306 1
12774 13154 1
13154 2372 2
20098 29609 1
29609 22674 1
22674 31584 1
31584 14453 1
14453 29193 1
25177 22356 1
22356 9475 1
9475 188 1
1356 21898 1
21898 7778 1
8448 10022 1
20851 8955 1
8955 25586 1
1692 32754 1
32754 12358 1
12358 12358 1
11680 8312 1
8312 15922 1
15922 20046 1
20046 1138 1
10912 2162 1
27504 6223 1
6223 31298 1
31298 23334 1
25965 6223 1
6223 30577 1
15513 31700 1
28631 11161 1
11161 23638 3
23638 14537 1
14537 12105 1
12105 6194 1
8236 11351 1
20119 21871 1
21871 9356 1
9356 28240 1
21551 19521 1
19521 3085 1
3085 5390 1
4186 8741 1
6832 1490 1
1490 846 1
846 21479 1
21479 25834 1
25834 32785 2
32785 28242 2
9871 16458 1
16458 1609 1
4199 8037 1
8037 3472 2
3472 30064 1
30064 174 1
174 30153 1
30153 2769 1
2769 5049 1
5049 21377 1
21377 547 1
547 32130 1
32130 29184 1
13940 12450 1
12450 8418 1
8418 32600 1
32600 33257 1
33257 14802 1
14802 31389 1
31389 4428 1
4428 3034 1
3034 2965 1
2965 2358 1
2358 979 1
979 25803 1
25803 32151 1
32151 4420 1
4420 16235 1
16235 11311 1
11311 19071 1
19071 31648 1
31648 18631 1
18631 5280 2
5280 33448 1
33448 30203 1
30203 17356 1
17356 27589 1
27589 26719 1
20973 28120 1
28120 7842 1
7842 16690 1
16690 16299 1
16299 11971 1
2168 17962 1
17962 27418 1
27418 16719 1
16719 14679 1
19092 25158 1
5571 14605 1
5571 14013 1
20238 23847 1
23847 26836 1
2855 22326 6
5432 13681 1
13681 15536 2
8730 19376 1
7158 10641 1
10641 8963 1
8963 8580 2
8580 4484 1
4484 2946 1
2946 23558 1
23558 13399 1
13399 24980 1
24980 33013 1
33013 8534 1
8534 11125 1
11125 29904 1
29904 29505 1
29505 31210 1
31210 17704 1
17704 30382 1
30382 25701 1
25701 7605 1
7605 21457 1
21457 3802 1
3802 7161 1
7161 21999 1
21999 9870 1
9870 28532 1
28532 2735 1
2735 9438 1
9438 31160 1
31160 10270 1
10270 25526 1
2735 25871 3
25871 16645 1
16645 33480 1
33480 18692 1
18692 863 1
2995 8345 1
14155 28808 4
28808 13563 3
13563 25323 1
25323 25809 1
25809 17936 1
17936 5216 1
33746 7540 1
7540 30920 1
30920 15924 1
15924 6934 1
6934 19243 1
20721 29640 1
29640 20918 1
20918 7373 3
11218 6751 1
29505 611 2
611 26165 1
11369 12181 1
12181 33529 1
33529 16552 2
16552 4643 1
4643 29791 1
29791 21461 1
12181 29791 1
16718 33275 4
33275 17358 4
2058 17055 1
17055 13247 1
13247 14173 1
14173 366 1
30847 15771 1
15771 1231 1
1231 11482 1
30635 7893 1
7893 2073 1
2073 27878 1
27878 15584 1
15584 29559 1
12261 12261 1
12261 2745 1
2745 30642 1
30642 33075 1
33075 18555 1
18555 9282 1
9282 463 1
27424 19650 1
19650 6306 1
6306 6293 4
6293 30562 1
30562 436 1
11922 4552 1
4552 30864 3
30864 1631 1
33625 19815 1
25029 21004 1
21004 32442 1
32442 6901 1
6901 22929 1
22929 33311 1
33311 16888 1
16888 27073 1
383 20151 1
20151 17227 1
17227 25346 1
25346 16857 1
16857 5959 1
5959 19215 1
19215 20016 1
20016 30300 1
30300 17497 1
17497 33068 1
33068 9286 1
9286 33199 1
17227 2771 1
383 12415 1
12415 7323 1
7323 30830 1
30933 7691 1
7841 27292 1
13249 27898 1
16801 3753 1
3753 31200 1
31200 6776 1
6776 14999 1
14999 12215 1
17562 23819 1
23819 21781 1
21781 24635 1
7399 30696 1
30696 11316 1
11316 22747 1
22747 4861 1
4861 7678 2
34009 18270 1
18270 31886 1
31886 8807 1
8807 22560 2
22560 8514 1
8514 23506 1
23506 16218 1
16218 31498 1
31498 33428 1
33428 13850 1
13850 21053 1
21053 26627 1
26627 18314 1
18314 18253 1
18253 16160 1
34009 15456 1
5049 15941 1
10556 31766 1
31766 27689 1
27689 23243 1
10497 7939 2
7939 19034 1
19034 28175 1
28175 2609 1
2609 3928 1
3928 25903 1
25903 16878 1
16878 6985 1
6985 16003 1
16003 24992 1
24992 16819 1
16819 30637 1
30637 28251 1
28251 10806 1
10806 30769 1
30769 14319 1
14319 21263 1
21263 28678 1
28678 5179 1
5179 2306 1
2306 27951 1
27951 1753 1
1753 20909 1
20909 29224 1
6207 18780 1
18780 19285 1
19285 29618 1
29618 26950 1
27598 22929 1
22929 15481 1
15481 27105 1
27105 24002 1
24002 4827 1
4827 16482 1
15779 12370 1
12370 10219 1
23431 5049 1
5049 12678 1
30358 14 1
20931 19896 1
19896 33445 1
33445 22688 2
22688 28225 1
28225 28755 1
22639 23970 1
23970 31815 1
14417 14363 1
14363 23970 1
28808 29797 1
5681 360 1
17998 3619 2
3619 29056 1
29056 26736 1
26736 24295 1
5650 33552 2
33552 14548 1
32194 6247 1
21889 32698 1
32698 34006 1
15481 17419 1
17419 12063 1
12063 28444 3
1501 31502 1
9849 9050 1
31563 31994 1
31994 16326 1
16326 15045 1
15045 4455 1
4455 20882 1
20882 22975 1
11205 31563 1
31563 30946 1
30946 14461 1
14461 7116 1
7116 4687 1
4687 12636 1
12636 15045 1
4687 15045 1
2226 29604 1
29604 27213 1
27213 7116 1
10114 14689 1
14689 3383 1
7283 17021 1
1828 9024 1
9024 4754 1
19937 30377 1
30377 6767 1
5043 23816 1
279 32868 1
32868 28736 1
28736 9236 1
26165 29724 1
29724 16491 1
16491 16801 1
16801 29998 1
29998 31368 1
31368 13905 1
13905 11486 1
11486 19011 1
19011 30728 1
30728 21781 1
21781 8903 1
8903 27382 1
27382 25170 1
25170 22234 1
22234 32616 1
32616 27912 1
27912 12380 1
12380 33744 1
33744 9776 1
9776 27058 1
21134 12201 1
12201 30595 1
2623 30595 2
30996 28257 1
28257 28160 1
28160 5563 1
5563 7961 1
7961 942 1
942 16797 1
16797 5853 1
5853 16260 1
16260 12562 1
12562 10289 1
10289 31119 1
31119 27152 1
27152 16221 1
942 19166 1
19166 5603 1
13263 20093 1
20093 20093 1
6124 4922 1
4922 4581 1
26268 4300 1
26268 4922 1
4922 27105 1
27105 20382 1
20382 1842 1
1842 24377 1
24377 8286 1
8286 28821 1
28821 12746 1
12746 24352 1
24352 16499 1
16499 24052 1
24052 11094 1
3973 19422 1
19422 5011 1
539 30204 3
30204 31655 1
31655 23602 1
23602 26265 1
26265 10349 1
10349 26863 1
26863 28787 1
28787 7388 1
12766 539 1
539 12766 1
21331 16565 1
28626 18624 1
19305 30642 1
29476 28841 1
8574 23179 1
25950 20913 1
33473 12897 1
33415 33415 1
26831 14155 3
28808 17936 2
17936 29797 1
678 33930 1
33930 10552 1
11239 20829 1
20829 17924 1
17924 32429 1
34029 640 1
21123 15428 1
15428 3823 1
3823 3866 1
3866 5540 1
24679 6266 1
6266 3383 1
3383 8759 2
8759 8741 1
8741 3383 1
31310 10760 1
10760 22326 1
22326 2105 1
2105 30723 1
30723 3376 1
3376 33661 1
33661 2012 1
2012 4693 1
4693 13880 1
13880 20901 1
20901 4436 1
4436 14519 1
14519 30812 1
30812 22751 1
22751 10570 1
10570 5046 1
25570 26476 1
26476 30933 1
30933 4176 1
4176 7691 1
7691 23152 2
23152 11990 1
11990 29693 1
29693 22326 1
6828 24447 1
24447 19311 1
19311 33601 1
33601 21637 1
21637 22711 1
22711 33671 1
33671 19183 1
19183 32080 1
32080 6636 1
6636 13123 1
13123 19924 1
19924 12343 1
12343 18089 1
18089 13881 1
13881 7621 1
7621 25275 1
25275 10305 1
10305 7852 1
7852 22049 1
22049 32165 1
30347 17621 1
17621 24717 3
24717 9761 1
9761 18601 1
18601 28644 1
28644 31310 1
31310 17229 3
17229 6692 1
11204 22326 1
22326 18393 1
18393 9491 1
9491 27882 1
27882 7259 1
7259 29045 1
18393 10073 1
10073 55 1
2376 1815 1
20901 8647 1
8647 9168 1
9168 2376 1
2376 4937 1
4937 14928 1
14928 32377 1
32377 9491 1
9491 7647 1
7647 1433 1
1433 10657 1
10657 15151 1
15151 990 1
990 22714 1
22714 8657 1
8657 27882 1
27882 31303 1
31303 2685 1
2685 850 1
850 1596 1
1596 29577 1
29577 7691 1
7691 4586 1
4586 23252 1
23252 1043 1
4586 11876 1
11876 3831 4
3831 20233 1
20233 31443 2
31443 31158 1
31158 10764 1
32268 22751 1
10764 2376 1
2376 8776 1
8776 1141 1
1141 24394 1
24394 23252 1
23252 26399 1
26399 15282 1
21536 17222 1
17222 31158 1
31158 25301 1
25301 28533 1
28533 2610 1
2610 10380 1
31443 20233 1
20233 10764 1
10764 10764 1
10764 31443 1
13781 6201 2
6201 1915 2
1915 6313 1
6313 23296 1
23769 33096 1
33096 31443 1
10764 6201 1
1915 13781 1
13781 2376 1
2376 10380 1
10380 29425 1
29425 10788 1
17886 29628 1
15890 29425 1
29425 10380 1
10380 16641 1
27154 13235 1
27154 15286 1
30497 1043 1
29628 2756 1
27154 426 1
426 2155 1
2155 20901 1
27154 11877 1
11877 24051 1
24051 20715 1
20715 21234 1
21234 30004 1
1915 21204 1
5786 23588 1
23588 20486 1
23851 3754 1
3754 20491 1
791 29686 1
29686 5976 1
5976 32744 1
32744 6126 1
6126 30878 1
30878 23012 1
23012 16809 1
5582 7165 1
7165 10487 1
10487 3754 1
17623 28986 4
24538 24703 1
30517 5098 1
7808 20467 1
20467 21785 1
21785 4535 1
4535 12517 1
12517 29225 1
12517 8307 1
8307 10400 1
10400 18149 1
18149 13478 1
13478 7808 1
12830 16181 2
16181 13594 1
13594 9275 1
9275 17456 1
17456 15610 1
2581 21162 1
21162 31900 1
15481 5671 2
5671 23326 2
7988 18666 1
